id,pid,deep,name,pinyin_prefix,pinyin_prefix2,pinyin,ext_id,ext_name,full_name
632802,6328,2,德令哈,d,dlh,de ling ha,632802000000,德令哈市,青海省 海西蒙古族藏族自治州 德令哈市
632803,6328,2,茫崖,m,my,mang ya,632803000000,茫崖市,青海省 海西蒙古族藏族自治州 茫崖市
632821,6328,2,乌兰,w,wl,wu lan,632821000000,乌兰县,青海省 海西蒙古族藏族自治州 乌兰县
632822,6328,2,都兰,d,dl,du lan,632822000000,都兰县,青海省 海西蒙古族藏族自治州 都兰县
632823,6328,2,天峻,t,tj,tian jun,632823000000,天峻县,青海省 海西蒙古族藏族自治州 天峻县
632857,6328,2,大柴旦行政委员会,d,dcdxzwyh,da chai dan xing zheng wei yuan hui,632857000000,大柴旦行政委员会,青海省 海西蒙古族藏族自治州 大柴旦行政委员会
64,0,0,宁夏,n,nx,ning xia,640000000000,宁夏回族自治区,宁夏回族自治区
6401,64,1,银川,y,yc,yin chuan,640100000000,银川市,宁夏回族自治区 银川市
640104,6401,2,兴庆,x,xq,xing qing,640104000000,兴庆区,宁夏回族自治区 银川市 兴庆区
640105,6401,2,西夏,x,xx,xi xia,640105000000,西夏区,宁夏回族自治区 银川市 西夏区
640106,6401,2,金凤,j,jf,jin feng,640106000000,金凤区,宁夏回族自治区 银川市 金凤区
640121,6401,2,永宁,y,yn,yong ning,640121000000,永宁县,宁夏回族自治区 银川市 永宁县
640122,6401,2,贺兰,h,hl,he lan,640122000000,贺兰县,宁夏回族自治区 银川市 贺兰县
640181,6401,2,灵武,l,lw,ling wu,640181000000,灵武市,宁夏回族自治区 银川市 灵武市
6402,64,1,石嘴山,s,szs,shi zui shan,640200000000,石嘴山市,宁夏回族自治区 石嘴山市
640202,6402,2,大武口,d,dwk,da wu kou,640202000000,大武口区,宁夏回族自治区 石嘴山市 大武口区
640205,6402,2,惠农,h,hn,hui nong,640205000000,惠农区,宁夏回族自治区 石嘴山市 惠农区
640221,6402,2,平罗,p,pl,ping luo,640221000000,平罗县,宁夏回族自治区 石嘴山市 平罗县
6403,64,1,吴忠,w,wz,wu zhong,640300000000,吴忠市,宁夏回族自治区 吴忠市
640302,6403,2,利通,l,lt,li tong,640302000000,利通区,宁夏回族自治区 吴忠市 利通区
640303,6403,2,红寺堡,h,hsb,hong si bu,640303000000,红寺堡区,宁夏回族自治区 吴忠市 红寺堡区
640323,6403,2,盐池,y,yc,yan chi,640323000000,盐池县,宁夏回族自治区 吴忠市 盐池县
640324,6403,2,同心,t,tx,tong xin,640324000000,同心县,宁夏回族自治区 吴忠市 同心县
640381,6403,2,青铜峡,q,qtx,qing tong xia,640381000000,青铜峡市,宁夏回族自治区 吴忠市 青铜峡市
6404,64,1,固原,g,gy,gu yuan,640400000000,固原市,宁夏回族自治区 固原市
640402,6404,2,原州,y,yz,yuan zhou,640402000000,原州区,宁夏回族自治区 固原市 原州区
640422,6404,2,西吉,x,xj,xi ji,640422000000,西吉县,宁夏回族自治区 固原市 西吉县
640423,6404,2,隆德,l,ld,long de,640423000000,隆德县,宁夏回族自治区 固原市 隆德县
640424,6404,2,泾源,j,jy,jing yuan,640424000000,泾源县,宁夏回族自治区 固原市 泾源县
640425,6404,2,彭阳,p,py,peng yang,640425000000,彭阳县,宁夏回族自治区 固原市 彭阳县
6405,64,1,中卫,z,zw,zhong wei,640500000000,中卫市,宁夏回族自治区 中卫市
640502,6405,2,沙坡头,s,spt,sha po tou,640502000000,沙坡头区,宁夏回族自治区 中卫市 沙坡头区
640521,6405,2,中宁,z,zn,zhong ning,640521000000,中宁县,宁夏回族自治区 中卫市 中宁县
640522,6405,2,海原,h,hy,hai yuan,640522000000,海原县,宁夏回族自治区 中卫市 海原县
65,0,0,新疆,x,xj,xin jiang,650000000000,新疆维吾尔自治区,新疆维吾尔自治区
6501,65,1,乌鲁木齐,w,wlmq,wu lu mu qi,650100000000,乌鲁木齐市,新疆维吾尔自治区 乌鲁木齐市
650102,6501,2,天山,t,ts,tian shan,650102000000,天山区,新疆维吾尔自治区 乌鲁木齐市 天山区
650103,6501,2,沙依巴克区,s,sybkq,sha yi ba ke qu,650103000000,沙依巴克区,新疆维吾尔自治区 乌鲁木齐市 沙依巴克区
650104,6501,2,新市,x,xs,xin shi,650104000000,新市区,新疆维吾尔自治区 乌鲁木齐市 新市区
650105,6501,2,水磨沟,s,smg,shui mo gou,650105000000,水磨沟区,新疆维吾尔自治区 乌鲁木齐市 水磨沟区
650106,6501,2,头屯河,t,tth,tou tun he,650106000000,头屯河区,新疆维吾尔自治区 乌鲁木齐市 头屯河区
650107,6501,2,达坂城,d,dbc,da ban cheng,650107000000,达坂城区,新疆维吾尔自治区 乌鲁木齐市 达坂城区
650109,6501,2,米东,m,md,mi dong,650109000000,米东区,新疆维吾尔自治区 乌鲁木齐市 米东区
650121,6501,2,乌鲁木齐县,w,wlmqx,wu lu mu qi xian,650121000000,乌鲁木齐县,新疆维吾尔自治区 乌鲁木齐市 乌鲁木齐县
6502,65,1,克拉玛依,k,klmy,ke la ma yi,650200000000,克拉玛依市,新疆维吾尔自治区 克拉玛依市
650202,6502,2,独山子,d,dsz,du shan zi,650202000000,独山子区,新疆维吾尔自治区 克拉玛依市 独山子区
650203,6502,2,克拉玛依区,k,klmyq,ke la ma yi qu,650203000000,克拉玛依区,新疆维吾尔自治区 克拉玛依市 克拉玛依区
650204,6502,2,白碱滩,b,bjt,bai jian tan,650204000000,白碱滩区,新疆维吾尔自治区 克拉玛依市 白碱滩区
650205,6502,2,乌尔禾,w,weh,wu er he,650205000000,乌尔禾区,新疆维吾尔自治区 克拉玛依市 乌尔禾区
6504,65,1,吐鲁番,t,tlf,tu lu fan,650400000000,吐鲁番市,新疆维吾尔自治区 吐鲁番市
650402,6504,2,高昌,g,gc,gao chang,650402000000,高昌区,新疆维吾尔自治区 吐鲁番市 高昌区
650421,6504,2,鄯善,s,ss,shan shan,650421000000,鄯善县,新疆维吾尔自治区 吐鲁番市 鄯善县
650422,6504,2,托克逊,t,tkx,tuo ke xun,650422000000,托克逊县,新疆维吾尔自治区 吐鲁番市 托克逊县
6505,65,1,哈密,h,hm,ha mi,650500000000,哈密市,新疆维吾尔自治区 哈密市
650502,6505,2,伊州,y,yz,yi zhou,650502000000,伊州区,新疆维吾尔自治区 哈密市 伊州区
650521,6505,2,巴里坤,b,blk,ba li kun,650521000000,巴里坤哈萨克自治县,新疆维吾尔自治区 哈密市 巴里坤哈萨克自治县
650522,6505,2,伊吾,y,yw,yi wu,650522000000,伊吾县,新疆维吾尔自治区 哈密市 伊吾县
6523,65,1,昌吉,c,cj,chang ji,652300000000,昌吉回族自治州,新疆维吾尔自治区 昌吉回族自治州
652301,6523,2,昌吉市,c,cjs,chang ji shi,652301000000,昌吉市,新疆维吾尔自治区 昌吉回族自治州 昌吉市
652302,6523,2,阜康,f,fk,fu kang,652302000000,阜康市,新疆维吾尔自治区 昌吉回族自治州 阜康市
652323,6523,2,呼图壁,h,htb,hu tu bi,652323000000,呼图壁县,新疆维吾尔自治区 昌吉回族自治州 呼图壁县
652324,6523,2,玛纳斯,m,mns,ma na si,652324000000,玛纳斯县,新疆维吾尔自治区 昌吉回族自治州 玛纳斯县
652325,6523,2,奇台,q,qt,qi tai,652325000000,奇台县,新疆维吾尔自治区 昌吉回族自治州 奇台县
652327,6523,2,吉木萨尔,j,jmse,ji mu sa er,652327000000,吉木萨尔县,新疆维吾尔自治区 昌吉回族自治州 吉木萨尔县
652328,6523,2,木垒,m,ml,mu lei,652328000000,木垒哈萨克自治县,新疆维吾尔自治区 昌吉回族自治州 木垒哈萨克自治县
6527,65,1,博尔塔拉,b,betl,bo er ta la,652700000000,博尔塔拉蒙古自治州,新疆维吾尔自治区 博尔塔拉蒙古自治州
652701,6527,2,博乐,b,bl,bo le,652701000000,博乐市,新疆维吾尔自治区 博尔塔拉蒙古自治州 博乐市
652702,6527,2,阿拉山口,a,alsk,a la shan kou,652702000000,阿拉山口市,新疆维吾尔自治区 博尔塔拉蒙古自治州 阿拉山口市
652722,6527,2,精河,j,jh,jing he,652722000000,精河县,新疆维吾尔自治区 博尔塔拉蒙古自治州 精河县
652723,6527,2,温泉,w,wq,wen quan,652723000000,温泉县,新疆维吾尔自治区 博尔塔拉蒙古自治州 温泉县
6528,65,1,巴音郭楞,b,bygl,ba yin guo leng,652800000000,巴音郭楞蒙古自治州,新疆维吾尔自治区 巴音郭楞蒙古自治州
652801,6528,2,库尔勒,k,kel,ku er le,652801000000,库尔勒市,新疆维吾尔自治区 巴音郭楞蒙古自治州 库尔勒市
652822,6528,2,轮台,l,lt,lun tai,652822000000,轮台县,新疆维吾尔自治区 巴音郭楞蒙古自治州 轮台县
652823,6528,2,尉犁,y,yl,yu li,652823000000,尉犁县,新疆维吾尔自治区 巴音郭楞蒙古自治州 尉犁县
652824,6528,2,若羌,r,rq,ruo qiang,652824000000,若羌县,新疆维吾尔自治区 巴音郭楞蒙古自治州 若羌县
652825,6528,2,且末,q,qm,qie mo,652825000000,且末县,新疆维吾尔自治区 巴音郭楞蒙古自治州 且末县
652826,6528,2,焉耆,y,yq,yan qi,652826000000,焉耆回族自治县,新疆维吾尔自治区 巴音郭楞蒙古自治州 焉耆回族自治县
652827,6528,2,和静,h,hj,he jing,652827000000,和静县,新疆维吾尔自治区 巴音郭楞蒙古自治州 和静县
652828,6528,2,和硕,h,hs,he shuo,652828000000,和硕县,新疆维吾尔自治区 巴音郭楞蒙古自治州 和硕县
652829,6528,2,博湖,b,bh,bo hu,652829000000,博湖县,新疆维吾尔自治区 巴音郭楞蒙古自治州 博湖县
6529,65,1,阿克苏,a,aks,a ke su,652900000000,阿克苏地区,新疆维吾尔自治区 阿克苏地区
652901,6529,2,阿克苏市,a,akss,a ke su shi,652901000000,阿克苏市,新疆维吾尔自治区 阿克苏地区 阿克苏市
652902,6529,2,库车,k,kc,ku che,652902000000,库车市,新疆维吾尔自治区 阿克苏地区 库车市
652922,6529,2,温宿,w,ws,wen su,652922000000,温宿县,新疆维吾尔自治区 阿克苏地区 温宿县
652924,6529,2,沙雅,s,sy,sha ya,652924000000,沙雅县,新疆维吾尔自治区 阿克苏地区 沙雅县
652925,6529,2,新和,x,xh,xin he,652925000000,新和县,新疆维吾尔自治区 阿克苏地区 新和县
652926,6529,2,拜城,b,bc,bai cheng,652926000000,拜城县,新疆维吾尔自治区 阿克苏地区 拜城县
652927,6529,2,乌什,w,ws,wu shi,652927000000,乌什县,新疆维吾尔自治区 阿克苏地区 乌什县
652928,6529,2,阿瓦提,a,awt,a wa ti,652928000000,阿瓦提县,新疆维吾尔自治区 阿克苏地区 阿瓦提县
652929,6529,2,柯坪,k,kp,ke ping,652929000000,柯坪县,新疆维吾尔自治区 阿克苏地区 柯坪县
6530,65,1,克孜勒苏,k,kzls,ke zi le su,653000000000,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区 克孜勒苏柯尔克孜自治州
653001,6530,2,阿图什,a,ats,a tu shi,653001000000,阿图什市,新疆维吾尔自治区 克孜勒苏柯尔克孜自治州 阿图什市
653022,6530,2,阿克陶,a,akt,a ke tao,653022000000,阿克陶县,新疆维吾尔自治区 克孜勒苏柯尔克孜自治州 阿克陶县
653023,6530,2,阿合奇,a,ahq,a he qi,653023000000,阿合奇县,新疆维吾尔自治区 克孜勒苏柯尔克孜自治州 阿合奇县
653024,6530,2,乌恰,w,wq,wu qia,653024000000,乌恰县,新疆维吾尔自治区 克孜勒苏柯尔克孜自治州 乌恰县
6531,65,1,喀什,k,ks,ka shi,653100000000,喀什地区,新疆维吾尔自治区 喀什地区
653101,6531,2,喀什市,k,kss,ka shi shi,653101000000,喀什市,新疆维吾尔自治区 喀什地区 喀什市
653121,6531,2,疏附,s,sf,shu fu,653121000000,疏附县,新疆维吾尔自治区 喀什地区 疏附县
653122,6531,2,疏勒,s,sl,shu le,653122000000,疏勒县,新疆维吾尔自治区 喀什地区 疏勒县
653123,6531,2,英吉沙,y,yjs,ying ji sha,653123000000,英吉沙县,新疆维吾尔自治区 喀什地区 英吉沙县
653124,6531,2,泽普,z,zp,ze pu,653124000000,泽普县,新疆维吾尔自治区 喀什地区 泽普县
653125,6531,2,莎车,s,sc,sha che,653125000000,莎车县,新疆维吾尔自治区 喀什地区 莎车县
653126,6531,2,叶城,y,yc,ye cheng,653126000000,叶城县,新疆维吾尔自治区 喀什地区 叶城县
653127,6531,2,麦盖提,m,mgt,mai gai ti,653127000000,麦盖提县,新疆维吾尔自治区 喀什地区 麦盖提县
653128,6531,2,岳普湖,y,yph,yue pu hu,653128000000,岳普湖县,新疆维吾尔自治区 喀什地区 岳普湖县
653129,6531,2,伽师,j,js,jia shi,653129000000,伽师县,新疆维吾尔自治区 喀什地区 伽师县
653130,6531,2,巴楚,b,bc,ba chu,653130000000,巴楚县,新疆维吾尔自治区 喀什地区 巴楚县
653131,6531,2,塔什库尔干,t,tskeg,ta shi ku er gan,653131000000,塔什库尔干塔吉克自治县,新疆维吾尔自治区 喀什地区 塔什库尔干塔吉克自治县
6532,65,1,和田,h,ht,he tian,653200000000,和田地区,新疆维吾尔自治区 和田地区
653201,6532,2,和田市,h,hts,he tian shi,653201000000,和田市,新疆维吾尔自治区 和田地区 和田市
653221,6532,2,和田县,h,htx,he tian xian,653221000000,和田县,新疆维吾尔自治区 和田地区 和田县
653222,6532,2,墨玉,m,my,mo yu,653222000000,墨玉县,新疆维吾尔自治区 和田地区 墨玉县
653223,6532,2,皮山,p,ps,pi shan,653223000000,皮山县,新疆维吾尔自治区 和田地区 皮山县
653224,6532,2,洛浦,l,lp,luo pu,653224000000,洛浦县,新疆维吾尔自治区 和田地区 洛浦县
653225,6532,2,策勒,c,cl,ce le,653225000000,策勒县,新疆维吾尔自治区 和田地区 策勒县
653226,6532,2,于田,y,yt,yu tian,653226000000,于田县,新疆维吾尔自治区 和田地区 于田县
653227,6532,2,民丰,m,mf,min feng,653227000000,民丰县,新疆维吾尔自治区 和田地区 民丰县
6540,65,1,伊犁,y,yl,yi li,654000000000,伊犁哈萨克自治州,新疆维吾尔自治区 伊犁哈萨克自治州
654002,6540,2,伊宁市,y,yns,yi ning shi,654002000000,伊宁市,新疆维吾尔自治区 伊犁哈萨克自治州 伊宁市
654003,6540,2,奎屯,k,kt,kui tun,654003000000,奎屯市,新疆维吾尔自治区 伊犁哈萨克自治州 奎屯市
654004,6540,2,霍尔果斯,h,hegs,huo er guo si,654004000000,霍尔果斯市,新疆维吾尔自治区 伊犁哈萨克自治州 霍尔果斯市
654021,6540,2,伊宁县,y,ynx,yi ning xian,654021000000,伊宁县,新疆维吾尔自治区 伊犁哈萨克自治州 伊宁县
654022,6540,2,察布查尔,c,cbce,cha bu cha er,654022000000,察布查尔锡伯自治县,新疆维吾尔自治区 伊犁哈萨克自治州 察布查尔锡伯自治县
654023,6540,2,霍城,h,hc,huo cheng,654023000000,霍城县,新疆维吾尔自治区 伊犁哈萨克自治州 霍城县
654024,6540,2,巩留,g,gl,gong liu,654024000000,巩留县,新疆维吾尔自治区 伊犁哈萨克自治州 巩留县
654025,6540,2,新源,x,xy,xin yuan,654025000000,新源县,新疆维吾尔自治区 伊犁哈萨克自治州 新源县
654026,6540,2,昭苏,z,zs,zhao su,654026000000,昭苏县,新疆维吾尔自治区 伊犁哈萨克自治州 昭苏县
654027,6540,2,特克斯,t,tks,te ke si,654027000000,特克斯县,新疆维吾尔自治区 伊犁哈萨克自治州 特克斯县
654028,6540,2,尼勒克,n,nlk,ni le ke,654028000000,尼勒克县,新疆维吾尔自治区 伊犁哈萨克自治州 尼勒克县
6542,65,1,塔城,t,tc,ta cheng,654200000000,塔城地区,新疆维吾尔自治区 塔城地区
654201,6542,2,塔城市,t,tcs,ta cheng shi,654201000000,塔城市,新疆维吾尔自治区 塔城地区 塔城市
654202,6542,2,乌苏,w,ws,wu su,654202000000,乌苏市,新疆维吾尔自治区 塔城地区 乌苏市
654221,6542,2,额敏,e,em,e min,654221000000,额敏县,新疆维吾尔自治区 塔城地区 额敏县
654223,6542,2,沙湾,s,sw,sha wan,654223000000,沙湾县,新疆维吾尔自治区 塔城地区 沙湾县
654224,6542,2,托里,t,tl,tuo li,654224000000,托里县,新疆维吾尔自治区 塔城地区 托里县
654225,6542,2,裕民,y,ym,yu min,654225000000,裕民县,新疆维吾尔自治区 塔城地区 裕民县
654226,6542,2,和布克赛尔,h,hbkse,he bu ke sai er,654226000000,和布克赛尔蒙古自治县,新疆维吾尔自治区 塔城地区 和布克赛尔蒙古自治县
6543,65,1,阿勒泰,a,alt,a le tai,654300000000,阿勒泰地区,新疆维吾尔自治区 阿勒泰地区
654301,6543,2,阿勒泰市,a,alts,a le tai shi,654301000000,阿勒泰市,新疆维吾尔自治区 阿勒泰地区 阿勒泰市
654321,6543,2,布尔津,b,bej,bu er jin,654321000000,布尔津县,新疆维吾尔自治区 阿勒泰地区 布尔津县
654322,6543,2,富蕴,f,fy,fu yun,654322000000,富蕴县,新疆维吾尔自治区 阿勒泰地区 富蕴县
654323,6543,2,福海,f,fh,fu hai,654323000000,福海县,新疆维吾尔自治区 阿勒泰地区 福海县
654324,6543,2,哈巴河,h,hbh,ha ba he,654324000000,哈巴河县,新疆维吾尔自治区 阿勒泰地区 哈巴河县
654325,6543,2,青河,q,qh,qing he,654325000000,青河县,新疆维吾尔自治区 阿勒泰地区 青河县
654326,6543,2,吉木乃,j,jmn,ji mu nai,654326000000,吉木乃县,新疆维吾尔自治区 阿勒泰地区 吉木乃县
659001,65,1,石河子,s,shz,shi he zi,659001000000,石河子市,新疆维吾尔自治区 石河子市
659001000,659001,2,石河子,s,shz,shi he zi,659001000000,石河子市,新疆维吾尔自治区 石河子市 石河子市
659002,65,1,阿拉尔,a,ale,a la er,659002000000,阿拉尔市,新疆维吾尔自治区 阿拉尔市
659002000,659002,2,阿拉尔,a,ale,a la er,659002000000,阿拉尔市,新疆维吾尔自治区 阿拉尔市 阿拉尔市
659003,65,1,图木舒克,t,tmsk,tu mu shu ke,659003000000,图木舒克市,新疆维吾尔自治区 图木舒克市
659003000,659003,2,图木舒克,t,tmsk,tu mu shu ke,659003000000,图木舒克市,新疆维吾尔自治区 图木舒克市 图木舒克市
659004,65,1,五家渠,w,wjq,wu jia qu,659004000000,五家渠市,新疆维吾尔自治区 五家渠市
659004000,659004,2,五家渠,w,wjq,wu jia qu,659004000000,五家渠市,新疆维吾尔自治区 五家渠市 五家渠市
659005,65,1,北屯,b,bt,bei tun,659005000000,北屯市,新疆维吾尔自治区 北屯市
659005000,659005,2,北屯,b,bt,bei tun,659005000000,北屯市,新疆维吾尔自治区 北屯市 北屯市
659006,65,1,铁门关,t,tmg,tie men guan,659006000000,铁门关市,新疆维吾尔自治区 铁门关市
659006000,659006,2,铁门关,t,tmg,tie men guan,659006000000,铁门关市,新疆维吾尔自治区 铁门关市 铁门关市
659007,65,1,双河,s,sh,shuang he,659007000000,双河市,新疆维吾尔自治区 双河市
659007000,659007,2,双河,s,sh,shuang he,659007000000,双河市,新疆维吾尔自治区 双河市 双河市
659008,65,1,可克达拉,k,kkdl,ke ke da la,659008000000,可克达拉市,新疆维吾尔自治区 可克达拉市
659008000,659008,2,可克达拉,k,kkdl,ke ke da la,659008000000,可克达拉市,新疆维吾尔自治区 可克达拉市 可克达拉市
659009,65,1,昆玉,k,ky,kun yu,659009000000,昆玉市,新疆维吾尔自治区 昆玉市
659009000,659009,2,昆玉,k,ky,kun yu,659009000000,昆玉市,新疆维吾尔自治区 昆玉市 昆玉市
659010,65,1,胡杨河,h,hyh,hu yang he,659010000000,胡杨河市,新疆维吾尔自治区 胡杨河市
659010000,659010,2,胡杨河,h,hyh,hu yang he,659010000000,胡杨河市,新疆维吾尔自治区 胡杨河市 胡杨河市
71,0,0,台湾,~3,tw,tai wan,710000000000,台湾省,台湾省
7101,71,1,台北,t,tb,tai bei,710100000000,台北市,台湾省 台北市
710101,7101,2,中正,z,zz,zhong zheng,710101000000,中正区,台湾省 台北市 中正区
710102,7101,2,大同,d,dt,da tong,710102000000,大同区,台湾省 台北市 大同区
710103,7101,2,中山,z,zs,zhong shan,710103000000,中山区,台湾省 台北市 中山区
710104,7101,2,松山,s,ss,song shan,710104000000,松山区,台湾省 台北市 松山区
710105,7101,2,大安,d,da,da an,710105000000,大安区,台湾省 台北市 大安区
710106,7101,2,万华,w,wh,wan hua,710106000000,万华区,台湾省 台北市 万华区
710107,7101,2,信义,x,xy,xin yi,710107000000,信义区,台湾省 台北市 信义区
710108,7101,2,士林,s,sl,shi lin,710108000000,士林区,台湾省 台北市 士林区
710109,7101,2,北投,b,bt,bei tou,710109000000,北投区,台湾省 台北市 北投区
710110,7101,2,内湖,n,nh,nei hu,710110000000,内湖区,台湾省 台北市 内湖区
710111,7101,2,南港,n,ng,nan gang,710111000000,南港区,台湾省 台北市 南港区
710112,7101,2,文山,w,ws,wen shan,710112000000,文山区,台湾省 台北市 文山区
7102,71,1,高雄,g,gx,gao xiong,710200000000,高雄市,台湾省 高雄市
710201,7102,2,新兴,x,xx,xin xing,710201000000,新兴区,台湾省 高雄市 新兴区
710202,7102,2,前金,q,qj,qian jin,710202000000,前金区,台湾省 高雄市 前金区
710203,7102,2,苓雅,l,ly,ling ya,710203000000,苓雅区,台湾省 高雄市 苓雅区
710204,7102,2,盐埕,y,yc,yan cheng,710204000000,盐埕区,台湾省 高雄市 盐埕区
710205,7102,2,鼓山,g,gs,gu shan,710205000000,鼓山区,台湾省 高雄市 鼓山区
710206,7102,2,旗津,q,qj,qi jin,710206000000,旗津区,台湾省 高雄市 旗津区
710207,7102,2,前镇,q,qz,qian zhen,710207000000,前镇区,台湾省 高雄市 前镇区
710208,7102,2,三民,s,sm,san min,710208000000,三民区,台湾省 高雄市 三民区
710209,7102,2,左营,z,zy,zuo ying,710209000000,左营区,台湾省 高雄市 左营区
710210,7102,2,楠梓,n,nz,nan zi,710210000000,楠梓区,台湾省 高雄市 楠梓区
710211,7102,2,小港,x,xg,xiao gang,710211000000,小港区,台湾省 高雄市 小港区
710242,7102,2,仁武,r,rw,ren wu,710242000000,仁武区,台湾省 高雄市 仁武区
710243,7102,2,大社,d,ds,da she,710243000000,大社区,台湾省 高雄市 大社区
710244,7102,2,冈山,g,gs,gang shan,710244000000,冈山区,台湾省 高雄市 冈山区
710245,7102,2,路竹,l,lz,lu zhu,710245000000,路竹区,台湾省 高雄市 路竹区
710246,7102,2,阿莲,a,al,a lian,710246000000,阿莲区,台湾省 高雄市 阿莲区
710247,7102,2,田寮,t,tl,tian liao,710247000000,田寮区,台湾省 高雄市 田寮区
710248,7102,2,燕巢,y,yc,yan chao,710248000000,燕巢区,台湾省 高雄市 燕巢区
710249,7102,2,桥头,q,qt,qiao tou,710249000000,桥头区,台湾省 高雄市 桥头区
710250,7102,2,梓官,z,zg,zi guan,710250000000,梓官区,台湾省 高雄市 梓官区
710251,7102,2,弥陀,m,mt,mi tuo,710251000000,弥陀区,台湾省 高雄市 弥陀区
710252,7102,2,永安,y,ya,yong an,710252000000,永安区,台湾省 高雄市 永安区
710253,7102,2,湖内,h,hn,hu nei,710253000000,湖内区,台湾省 高雄市 湖内区
710254,7102,2,凤山,f,fs,feng shan,710254000000,凤山区,台湾省 高雄市 凤山区
710255,7102,2,大寮,d,dl,da liao,710255000000,大寮区,台湾省 高雄市 大寮区
710256,7102,2,林园,l,ly,lin yuan,710256000000,林园区,台湾省 高雄市 林园区
710257,7102,2,鸟松,n,ns,niao song,710257000000,鸟松区,台湾省 高雄市 鸟松区
710258,7102,2,大树,d,ds,da shu,710258000000,大树区,台湾省 高雄市 大树区
710259,7102,2,旗山,q,qs,qi shan,710259000000,旗山区,台湾省 高雄市 旗山区
710260,7102,2,美浓,m,mn,mei nong,710260000000,美浓区,台湾省 高雄市 美浓区
710261,7102,2,六龟,l,lg,liu gui,710261000000,六龟区,台湾省 高雄市 六龟区
710262,7102,2,内门,n,nm,nei men,710262000000,内门区,台湾省 高雄市 内门区
710263,7102,2,杉林,s,sl,shan lin,710263000000,杉林区,台湾省 高雄市 杉林区
710264,7102,2,甲仙,j,jx,jia xian,710264000000,甲仙区,台湾省 高雄市 甲仙区
710265,7102,2,桃源,t,ty,tao yuan,710265000000,桃源区,台湾省 高雄市 桃源区
710266,7102,2,那玛夏,n,nmx,na ma xia,710266000000,那玛夏区,台湾省 高雄市 那玛夏区
710267,7102,2,茂林,m,ml,mao lin,710267000000,茂林区,台湾省 高雄市 茂林区
710268,7102,2,茄萣,q,qd,qie ding,710268000000,茄萣区,台湾省 高雄市 茄萣区
7103,71,1,台南,t,tn,tai nan,710300000000,台南市,台湾省 台南市
710301,7103,2,中西,z,zx,zhong xi,710301000000,中西区,台湾省 台南市 中西区
710302,7103,2,东区,d,dq,dong qu,710302000000,东区,台湾省 台南市 东区
710303,7103,2,南区,n,nq,nan qu,710303000000,南区,台湾省 台南市 南区
710304,7103,2,北区,b,bq,bei qu,710304000000,北区,台湾省 台南市 北区
710305,7103,2,安平,a,ap,an ping,710305000000,安平区,台湾省 台南市 安平区
710306,7103,2,安南,a,an,an nan,710306000000,安南区,台湾省 台南市 安南区
710339,7103,2,永康,y,yk,yong kang,710339000000,永康区,台湾省 台南市 永康区
710340,7103,2,归仁,g,gr,gui ren,710340000000,归仁区,台湾省 台南市 归仁区
710341,7103,2,新化,x,xh,xin hua,710341000000,新化区,台湾省 台南市 新化区
710342,7103,2,左镇,z,zz,zuo zhen,710342000000,左镇区,台湾省 台南市 左镇区
710343,7103,2,玉井,y,yj,yu jing,710343000000,玉井区,台湾省 台南市 玉井区
710344,7103,2,楠西,n,nx,nan xi,710344000000,楠西区,台湾省 台南市 楠西区
710345,7103,2,南化,n,nh,nan hua,710345000000,南化区,台湾省 台南市 南化区
710346,7103,2,仁德,r,rd,ren de,710346000000,仁德区,台湾省 台南市 仁德区
710347,7103,2,关庙,g,gm,guan miao,710347000000,关庙区,台湾省 台南市 关庙区
710348,7103,2,龙崎,l,lq,long qi,710348000000,龙崎区,台湾省 台南市 龙崎区
710349,7103,2,官田,g,gt,guan tian,710349000000,官田区,台湾省 台南市 官田区
710350,7103,2,麻豆,m,md,ma dou,710350000000,麻豆区,台湾省 台南市 麻豆区
710351,7103,2,佳里,j,jl,jia li,710351000000,佳里区,台湾省 台南市 佳里区
710352,7103,2,西港,x,xg,xi gang,710352000000,西港区,台湾省 台南市 西港区
710353,7103,2,七股,q,qg,qi gu,710353000000,七股区,台湾省 台南市 七股区
710354,7103,2,将军,j,jj,jiang jun,710354000000,将军区,台湾省 台南市 将军区
710355,7103,2,学甲,x,xj,xue jia,710355000000,学甲区,台湾省 台南市 学甲区
710356,7103,2,北门,b,bm,bei men,710356000000,北门区,台湾省 台南市 北门区
710357,7103,2,新营,x,xy,xin ying,710357000000,新营区,台湾省 台南市 新营区
710358,7103,2,后壁,h,hb,hou bi,710358000000,后壁区,台湾省 台南市 后壁区
710359,7103,2,白河,b,bh,bai he,710359000000,白河区,台湾省 台南市 白河区
710360,7103,2,东山,d,ds,dong shan,710360000000,东山区,台湾省 台南市 东山区
710361,7103,2,六甲,l,lj,liu jia,710361000000,六甲区,台湾省 台南市 六甲区
710362,7103,2,下营,x,xy,xia ying,710362000000,下营区,台湾省 台南市 下营区
710363,7103,2,柳营,l,ly,liu ying,710363000000,柳营区,台湾省 台南市 柳营区
710364,7103,2,盐水,y,ys,yan shui,710364000000,盐水区,台湾省 台南市 盐水区
710365,7103,2,善化,s,sh,shan hua,710365000000,善化区,台湾省 台南市 善化区
710366,7103,2,大内,d,dn,da nei,710366000000,大内区,台湾省 台南市 大内区
710367,7103,2,山上,s,ss,shan shang,710367000000,山上区,台湾省 台南市 山上区
